ID,latitude,longitude,address,state,town,pinno,verified,reverse_geocoded_address,new_latitude,new_longitude,HDBSCAN_cluster_address,HDBSCAN_cluster_reverse,cluster_match,cosine_similarity
11511,19.1286817,72.8687717,shabbir niwas mahakali caves andheri east 400093,maharashtra,mumbai,400093,Y,"12, near St Joseph's Church, Sunder Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1289282,72.86889359999999,4,23,False,0.3529892
11512,19.1292637,72.8698311,2 mahakali caves rd sunder nagar jogeshwari east  400093,maharashtra,mumbai,400093,Y,"4VH9+PW2, Mahakali Caves Rd, near dharmakshetra temple, Sunder Nagar, Jogeshwari East, Mumbai, Maharashtra 400047, India",19.1299282,72.8702518,3,8,False,0.8397785
11513,19.1291866,72.8695195,shop no 13 sai ashish chs mahakali caves road andheri e mumbai 400093,maharashtra,mumbai,400093,Y,"Satya Saibaba Mandir (Mahakali Caves Rd), Sunder Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.12938,72.86967,7,8,False,0.63156
11515,19.1285643,72.8687602,ginger hotels shop no 4 bindra complex below mahakal andheri east mumbai maharash 400093,maharashtra,mumbai,400093,Y,"3A, Mahakali Caves Rd, opp. Ginger Hotel, (E, Sunder Nagar, Andheri East, Mumbai, Maharashtra 400093, India",19.1287773,72.86879490000001,118,8,False,0.66906774
11519,19.12985,72.8700003,shanti nagar nr kash  carry mahakali caves rd andherie mumbai 400096,maharashtra,mumbai,400096,Y,"34,Shakil Niwas, Mahakali Caves Rd, opp. Saibaba Temple, Sunder Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.130095,72.8701643,4,8,False,0.62825906
11523,19.1244539,72.8610068,shop no 3 manas plot no 2124 sherepunjab soc off mahakal caves road andheri east mumba 400093,maharashtra,mumbai,400093,Y,"A21-B22, Datta Jagdamba Mandir Marg, Dhawalgiri, Aghadi Nagar, Andheri East, Mumbai, Maharashtra 400093, India",19.1252469,72.8610976,7,-1,False,0.43803963
11525,19.1256904,72.856708,shop no7 jijamata marg pump near western express highway salsette parsi colony parsi c 400093,maharashtra,mumbai,400093,Y,"Pump House, Mumbai, Maharashtra 400047, India",19.1238965,72.8578737,-1,20,False,0.5364946
11527,19.1261052,72.8608619,shop no 12 grnd flr awiing dreamax vega jijamat marg andheri east mumbai 400093,maharashtra,mumbai,400093,Y,"Sher-E- Punjab Colony, Sher E Punjab Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.1255855,72.8618716,-1,137,False,0.29963958
11533,19.1208524,72.8495262,kranthi cottage old nagardas rd sai baba wadi natwar nagar 400069,maharashtra,mumbai,400069,Y,"6, Old Nagardas Rd, Opp Chinai College, Sai Baba Wadi, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069, India",19.1209427,72.8494892,-1,204,False,0.6249468
11536,19.11944766,72.85101375,gopal bhavan azad rd near rame more chowk andheri e mumbai 400099,maharashtra,mumbai,400099,Y,"Raj Mahal Shopping Centre, B/3, Sir Mathuradas Vasanji Rd, Azad Nagar, Andheri East, Mumbai, Maharashtra 400069, India",19.1203506,72.8495624,276,-1,False,0.68332666
11538,19.0172642,72.8655217,fng 35 barkat ali nagar near barakat ali hotel wadala east panchsheel nagar 400037,maharashtra,mumbai,400037,Y,"Shop No 2 RJ Gaikwad Marg, Barkat Ali Dargah Rd, Panchsheel Nagar, Wadala, Mumbai, Maharashtra 400037, India",19.0159037,72.86779899999999,-1,158,False,0.6244645
11540,19.1178263,72.8528994,akrd opp vishal hall andherie  400099,maharashtra,mumbai,400099,Y,"Ladiwali Chawl, 6, Mathuradas Vassanji Road, near Vishal Hall, Bima Nagar, Andheri East, Mumbai, Maharashtra 400069, India",19.1184557,72.85183359999999,262,282,False,0.32742432
11545,19.1394466,72.8676836,shop no64d winggreen field fantasy land jvrd andheri 28346737 400093,maharashtra,mumbai,400093,Y,"4VQ9+Q29, Poonam Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.137309,72.86779419999999,75,470,False,0.31368503
11547,19.1077496,72.8592545,cigerette factory tarun  bharat plot no 1 opp chakala andheri east 400099,maharashtra,mumbai,400099,Y,"1, Sahar Rd, Tarun Bharat, Andheri East, Mumbai, Maharashtra 400099, India",19.1068479,72.85977419999999,0,233,False,0.65798414
11548,19.1340953,72.8696655,shop no 2  dhiraj vaibhav pmgp colony mahakali caves rd andheri east 400093,maharashtra,mumbai,400093,Y,"14/31, off Mahakali Caves Road, PMGP Colony, Poonam Nagar, Andheri East, Mumbai, Maharashtra 400093, India",19.1308429,72.87086339999999,-1,8,False,0.72644556
11549,19.1384777,72.8717745,pyare lal singh chawl  durga nagar jogeshwari link rd 400060,maharashtra,mumbai,400060,Y,"50, Jogeshwari - Vikhroli Link Rd, Durga Nagar, Aarey Milk Colony, Jogeshwari East, Mumbai, Maharashtra 400060, India",19.1386464,72.87189959999999,193,5,False,0.70662284
11551,19.1378941,72.870441,shop no 8 brindavan society  poonam nagar andheri east mumbai maharashtra 400093,maharashtra,mumbai,400093,Y,"BLOCK-1, Brindaban Cooperative Housing Society, Vallabhai Patel Rd, Poonam Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1379395,72.8704231,427,16,False,0.58871084
11553,19.1377529,72.869677,shop no3 landmark near stxav high school poonam nagar andherie 2821534326242293 400093,maharashtra,mumbai,400093,Y,"24, MMRDA Colony, Poonam Vihar, Poonam Nagar, Andheri E, Mumbai, Maharashtra 400093, India",19.1359483,72.8693966,-1,126,False,0.4573538
11554,19.134099,72.86942,shop no 3 pmg colony poonam nagar andheri east mumbai  400093,maharashtra,mumbai,400093,Y,"4VM9+MQG, Shivneri Vasahat Rd, Poonam Vihar, Poonam Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1341317,72.8687967,-1,-1,True,0.6377341
11557,19.1344355,72.8629536,mhb colony rd meghwadi indira nagar jogeshwari east 400060,maharashtra,mumbai,400060,Y,"737, MHB Colony, Indira Nagar, Jogeshwari East, Mumbai, Maharashtra 400060, India",19.1342223,72.8629636,277,-1,False,0.7883792
11560,19.1051398,72.8787889,shop no 1 safari chawl chimatpada marol naka andher mumbai  59 chimatpada andh 400059,maharashtra,mumbai,400059,Y,"shop no. 1, safari chawl, chimatpada, marol naka, andheri (E), mumbai - 59., Chimatpada, Marol, Andheri East, Mumbai, Maharashtra 400059, India",19.1055054,72.8797244,-1,-1,True,0.8461613
11561,19.1052291,72.8785079,shop no 3 sundrabhai bhavan chimatpada marol andheri east mumbai 400059,maharashtra,mumbai,400059,Y,"4V4H+399, Chimatpada, Marol, Andheri East, Mumbai, Maharashtra 400059, India",19.1045727,72.8788612,417,313,False,0.59567
11562,19.1088004,72.884439,shop no 8 kanakia sevens sevens sadbaug road marol andheri east mumbai 400059,maharashtra,mumbai,400059,Y,"Shop No.8, B Wing, Kanakia Sevens, Marol CHS Rd, Sag Baug, Marol, Andheri East, Mumbai, Maharashtra 400059, India",19.1087163,72.8849328,-1,168,False,0.7811607
11564,19.1128954,72.8774567,shop no3 rex villa churuch rd marol village andherie near ekal store 400059,maharashtra,mumbai,400059,Y,"Shop No.3, Rex Villa Marol Church Road Andheri East Marol Vilage, Marol Church Rd, Bori Colony, Marol, Andheri East, Mumbai, Maharashtra 400059, India",19.112444,72.8764139,-1,23,False,0.7225388
11565,19.1311767,72.8690067,shop no7 bldg no1 takshila s new mahakali rd andherie mumbai 400059,maharashtra,mumbai,400059,Y,"Shop No-2, First floor, 2, Mahakali Caves Rd, above Modern Furnishing, opp. to Takshila Gate, Sunder Nagar, Andheri East, Mumbai, Maharashtra 400093, India",19.126077,72.867186,446,9,False,0.69814956
11566,19.1115821,72.8686703,shop no 10shree rajasthan chs opposite sahar plaza midas ii ajit nagar j b nagar andheri 400059,maharashtra,mumbai,400059,Y,"4V69+JCW, Ajit Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400047, India",19.1103164,72.8680732,435,484,False,0.54110444
11568,19.1298325,72.8702158,shakeel niwas opposite sai baba temple mahakali road andheri 400093,maharashtra,mumbai,400093,Y,"4VHC+X3F, Mahakali Caves Rd, Sunder Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1299282,72.8702518,240,8,False,0.5130651
11569,19.1194203311932,72.87015285386,g14 d wing gautam nagar centr midc andherie 8879945817 88799458132831085228396231 400099,maharashtra,mumbai,400099,Y,"4V9C+P3V, Chakala Industrial Area (MIDC), Andheri East, Mumbai, Maharashtra 400047, India",19.1199843,72.867964,342,206,False,0.4111123
11575,19.0745324,72.8227367,govind patil road khardanda khar west mumbai 400059,maharashtra,mumbai,400059,Y,"239, Khar - Danda Rd, opp. Bus Stop, Laxmi Nagar, Danda Village, Khar Danda, Mumbai, Maharashtra 400052, India",19.074594,72.82264529999999,213,70,False,0.6927237
11577,19.1162659,72.8725451,gods gift apartments kondivita rd kondivita andheri east 400069,maharashtra,mumbai,400069,Y,"God's Gift Apartments, Kondivita Rd, Kondivita, Andheri East, Mumbai, Maharashtra 400069, India",19.1162622,72.87243250000002,-1,207,False,0.86029685
11578,19.1177822,72.8734748,saibaba adivashi sang marol rdmaheshwari nagar  andheri east 400093,maharashtra,mumbai,400093,Y,"303, mahada colony, Pandit Dindayala Upadhaya Nagar, Andheri East, Mumbai, Maharashtra 400069, India",19.1171048,72.8744401,331,-1,False,0.5953319
11580,19.1141691,72.8711802,shop no2 near new emporigate andherikural roadram krishna mandir roadandheri 400059,maharashtra,mumbai,400059,Y,"Shop No 5 Ramkrishna Mandir Kondvita Andheri East 400059, Bhim Nagar, Andheri East, Mumbai, Maharashtra 400069, India",19.1156992,72.8708312,-1,176,False,0.7010947
11587,19.1055356,72.8488074,shop no2 akshay apartment vile parle east mumbai maharashtra 400069,maharashtra,mumbai,400069,Y,"4R4X+6FG, Vishnu Prasad Society, Navpada, Netaji Subhash Nagar, Vile Parle, Mumbai, Maharashtra 400057, India",19.1076654,72.8508094,443,266,False,0.52508473
11589,19.1058304,72.8491475,vraj bhavan tejpal scheme main rd udyan vikas society navpada vile parle east 400057,maharashtra,mumbai,400057,Y,"Aashik Apartment, B-2, Tejpal Scheme Main Rd, Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",19.1070101,72.8496373,102,-1,False,0.71991634
11590,19.1114177461714,72.8506071679294,sahar rd nr shivaji chowk sahar rd nr shivaji chowk sahar rd nr shivaji chowk 400069,maharashtra,mumbai,400069,Y,"Bankali Chawl, Lane Number 1, Koldongri, Andheri East, Mumbai, Maharashtra 400053, India",19.1114409,72.8507286,331,-1,False,0.52448833
11594,19.1036712,72.8512711,anish sahaniwas hanuman rd vile parle east mumbai maharashtra 400057,maharashtra,mumbai,400057,Y,"Shri Swami Samarth Mutt or Hanuman Road (Vile Parle-E), Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",19.10371,72.85143,190,286,False,0.7328805
11599,19.1004028,72.8507715,shop no 2 joshi wadi opp gomantak hall malaviya road vile parle east 400057,maharashtra,mumbai,400057,Y,"147, Malviya Rd, opp. Gomantak Hall, Pushpak CHSL, Navpada, Park Road, Vile Parle, Mumbai, Maharashtra 400057, India",19.1004335,72.8506506,221,286,False,0.5910864
11600,19.1108076,72.8719451,marol pipe line near fish mkt mukund hospital ak rd andheri east 400059,maharashtra,mumbai,400059,Y,"A3, Greater Indra Nagar, Andheri East, Mumbai, Maharashtra 400059, India",19.110748,72.87204,18,388,False,0.28723088
11606,19.0999534,72.865882,1 church pakhadi rd near our lady of health high s cpwd colony sahar village an 400099,maharashtra,mumbai,400099,Y,"Murthy House, Shop No-1, Church Pakhadi, Sahar Gaon Rd Number 1, Sahar Village, Andheri East, Mumbai, Maharashtra 400099, India",19.099453,72.8659121,6,-1,False,0.73591745
11607,19.1068718,72.859559,shop no 1 dsouza street sahar road chakala andheri mumbai 400099,maharashtra,mumbai,400099,Y,"1, Sahar Rd, Tarun Bharat, Andheri East, Mumbai, Maharashtra 400099, India",19.1068479,72.85977419999999,391,233,False,0.5774781
11609,19.086031,72.8431492, prabhat colony rd prabhat colony santacruz east mumbai 400055,maharashtra,mumbai,400055,Y,"187, Western Urban Rd, D.N.Nagar, Santacruz East, Mumbai, Maharashtra 400055, India",19.0860071,72.84310409999999,144,427,False,0.66635114
11612,19.105725,72.8489912,nandanvan tejpal scheme main road vile parle east 400057,maharashtra,mumbai,400057,Y,"4R4X+7H5, Subhash Rd, Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",19.1084863,72.85184269999999,-1,285,False,0.45706007
11613,19.1058262623847,72.8514959011227,anand nagar nehru rd near shiv sena office vakola signal santacruze 400069,maharashtra,mumbai,400069,Y,"Ram Darshan, Subhash Rd, Vishnu Prasad Society, Navpada, Paranjape Nagar, Vile Parle, Mumbai, Maharashtra 400057, India",19.1057906,72.85171509999999,-1,266,False,0.46411824
11616,19.1153945,72.8709249,golden apartment chs ltd ramkrishna mandir rd kondavita andheri east 400059,maharashtra,mumbai,400059,Y,"4, RK Mandir Rd, Kondivita, Andheri East, Andheri, Mumbai, Maharashtra 400059, India",19.1154072,72.8710018,77,247,False,0.4866552
